Customer_ID|Name|Email|Phone|Address|City_ID|Age|Gender|Income|Customer_Segment
26287|Dennis Wang|Carla75@gmail.com|8059486295|663 Brewer Roads Apt. 992|66664|55|Male|Low|New
26301|David Fischer|Glen38@gmail.com|1089147707|260 Hale Stream|41438|20|Male|Medium|New
26315|Steven Hunter|David88@gmail.com|9796922116|024 Combs Centers Apt. 031|64961|62|Female|High|Regular
26320|Susan Jacobs|Karen22@gmail.com|6956083084|8926 Ronald Parks Apt. 969|88498|19|Male|Medium|Regular
26364|Jennifer Cox|Dawn68@gmail.com|1717316467|0924 John Highway|50485|22|Male|Medium|Regular
26373|Samantha Lee|Mary6@gmail.com|4766352306|18276 Paula Hill Apt. 351|61536|34|Male|High|Regular
26420|James Mullins|Kayla47@gmail.com|6599089850|169 Wilson Manors Suite 687|88498|20|Female|Low|New
26494|Anna Johnson|Beth12@gmail.com|1534367862|421 Barton Union|21143|20|Male|High|New
26495|Cindy Wood|Caleb14@gmail.com|4176276715|079 Kline Park Suite 245|58283|31|Male|Medium|New
26550|Elizabeth Taylor|Jonathon14@gmail.com|1128479018|6508 Jennifer Rapid|56807|69|Female|High|Regular
26615|Jamie Morales|David63@gmail.com|1066231897|7574 Danielle Track|58163|47|Male|Medium|New
26695|Kristin Lopez|Andrew2@gmail.com|3683992216|889 Carter Stream Suite 502|58283|60|Male|Medium|Premium
26725|Michael Soto|Kathleen45@gmail.com|1898369428|01111 Adam Drive Apt. 182|76592|36|Female|Medium|New
26805|Dana Young|Greg26@gmail.com|8203724717|863 Anthony Meadow|76909|69|Male|Low|Regular
26834|Michelle Christensen|Madison95@gmail.com|3499962385|72911 Anna Squares|13761|46|Male|Low|New
26890|Jonathan Wyatt|Michelle78@gmail.com|6578976843|65347 Jennifer Alley|72583|22|Female|Medium|Regular
27039|Kenneth Johnson|Kenneth18@gmail.com|3185990571|38320 Rogers Walks|72583|22|Male|Medium|Regular
27158|Karen Wilson|Joshua21@gmail.com|9206067868|2254 Nicholas Radial Suite 295|88498|21|Female|High|Regular
27189|Rebecca Reed|Taylor88@gmail.com|2182084540|2755 Linda Skyway Suite 171|51268|20|Male|Low|Regular
27201|Jason Jimenez|Raymond92@gmail.com|2692694264|3580 Gonzales Lodge Suite 627|21801|46|Female|High|New
27246|Amber Smith|Joshua21@gmail.com|9179877508|5262 Brown Forges|15439|18|Female|Medium|Regular
27361|Wanda English|Brady16@gmail.com|5396335260|8474 David Heights Suite 835|88498|19|Male|Medium|Regular
27391|Veronica Turner|Tracy13@gmail.com|6520301850|4086 Robert Fork|3368|46|Male|High|Regular
27414|Karina Harris|Patricia98@gmail.com|3166779623|391 Flores Row Apt. 256|75521|19|Male|Medium|Regular
27468|Lindsay Spencer|Sandra12@gmail.com|7538440647|221 Michael Plain Suite 440|61536|34|Male|High|Regular
27531|Kristin Kim|Karen53@gmail.com|9871480897|1626 Simmons Glen|63177|22|Female|Low|Regular
27595|Alexander Hall|Andrew36@gmail.com|8077913509|48879 Fox Gardens|77601|26|Male|High|Regular
27613|Jeff Sullivan|Connor48@gmail.com|5667687660|099 Rhodes Trail Apt. 904|61536|20|Male|Low|Premium
27640|Steven Gallagher|Jesse21@gmail.com|3618236679|24856 Angela Light|13761|22|Female|Medium|Regular
27771|Kelly Johnson|Heidi40@gmail.com|7061106509|14850 Amy Cape Apt. 515|88498|19|Male|Medium|Regular
27782|Jessica Perez|Kyle63@gmail.com|7714212638|1672 Hull Forge Suite 809|27995|22|Male|Medium|Regular
27875|Steven Thomas|Tony11@gmail.com|3343170651|81045 Jacob Stream Apt. 689|75593|19|Male|High|New
27879|Jason Williams|Brian94@gmail.com|6733037728|7951 Brian Walks Suite 513|54966|20|Male|Medium|New
27962|Jason Wilson|Andrew28@gmail.com|3935882027|4213 Philip Station|11004|62|Male|Medium|New
27980|Jason Scott|Cynthia66@gmail.com|2290250537|85966 Stewart Trafficway|76592|52|Male|High|Regular
28015|Tara Suarez|Amanda30@gmail.com|2206428435|773 Leonard Street Suite 505|23597|26|Female|Low|Premium
28048|Dawn Brown|Christina27@gmail.com|8691099865|24043 Sarah Oval Apt. 173|56734|46|Male|Low|Premium
28067|Jamie Gay|Charles76@gmail.com|9494580490|802 Robert Route|88498|19|Female|Medium|Regular
28173|Dean Smith|Whitney51@gmail.com|9791195146|064 Cherry Lock Apt. 205|70564|55|Male|Low|New
28187|Lindsey Johnson|Carol6@gmail.com|1999469712|604 Stephanie Landing Apt. 035|2696|23|Male|High|Regular
28223|Kelly Davidson|Krista63@gmail.com|6474410856|7275 Cynthia Fort Apt. 572|35569|46|Male|Low|Premium
28337|Allen Kelley|Cindy84@gmail.com|3153691121|993 Evan Bridge|29465|46|Male|Low|New
28442|David Carpenter|Michael40@gmail.com|6277392505|452 Glenn Row Apt. 658|63177|46|Male|Medium|Regular
28549|Carrie Mullins|Robert41@gmail.com|9454700451|2331 Michael Glens|28834|21|Female|Medium|Premium
28576|David Bates|Kimberly56@gmail.com|7180646858|972 Jacob Loaf|88301|59|Male|Medium|Premium
28683|Vanessa Gonzales|Sarah85@gmail.com|4366389915|0896 Michael Ville|57893|59|Male|Medium|Premium
28692|Emily Pratt|Christopher23@gmail.com|9545456208|855 Williams Village Apt. 074|77838|18|Male|Medium|Regular
28777|Kristen Anderson|Henry35@gmail.com|9081253997|77815 Hodges Groves Suite 508|54966|67|Female|Medium|Regular
28818|Erika Riley|Kevin14@gmail.com|4001271489|90100 Thomas Trace|58283|69|Female|High|Premium
28893|Mr. Kyle Garcia|Felicia82@gmail.com|8054776254|559 Heather Roads|88498|24|Female|Medium|Regular
28914|Jacqueline Giles|David44@gmail.com|5330418321|22117 Dean Cliff|85396|46|Female|Medium|New
29103|Heather Donaldson|Jimmy56@gmail.com|1540955581|849 Jacqueline Plaza|972|49|Male|High|Premium
29192|Daniel Lucas|Jennifer37@gmail.com|8891132064|78270 Beth Spring|77601|20|Male|High|New
29312|Logan Holden|Elizabeth71@gmail.com|4878581240|33631 Ellen Meadow Suite 877|41438|26|Male|Medium|Premium
29338|Brittany Smith|David53@gmail.com|2772727204|91191 Elizabeth Summit|23597|62|Male|Medium|New
29380|Joshua Davis|Eric69@gmail.com|6666592704|9536 Herbert Forges|14281|23|Male|High|Regular
29403|Brittany Peterson|Erica88@gmail.com|9164922550|9477 Mathews Bypass Suite 922|972|20|Female|Medium|Premium
29432|Johnny Wilkinson|Megan66@gmail.com|4450848908|92259 Williams Crossroad|44168|52|Male|Low|New
29501|Sheila Rivers|Ashley60@gmail.com|7569661656|2422 Leslie Island Suite 214|88498|24|Male|Medium|Regular
29524||Kristin38@gmail.com|6200698887|061 Brooke Station Apt. 527|66700|46|Female|High|Premium
29574|Matthew Wiley|Jason42@gmail.com|9057365507|33346 Brittany Locks Apt. 360|22169|46|Male|Low|Regular
29612|Kristin Deleon|Frank90@gmail.com|4262018086|7080 Colleen Court|88301|50|Female|Low|Regular
29706|Christopher Webb|Ronald32@gmail.com|6675600000|8049 Burgess Manor|88268|46|Male|Medium|Regular
29929|Timothy Cabrera|Cindy9@gmail.com|9438338431|4634 Deborah Junctions Suite 091|35569|20|Female|High|New
29962|Casey Harris|Kelly25@gmail.com|6636335187|01360 Carroll Canyon|82207|64|Male|High|Regular
30352|Laura Allen|Heather1@gmail.com|2160401658|84295 Wagner Brooks Suite 363|2696|23|Male|High|Regular
30502|Misty Cochran|Raymond50@gmail.com|3594849944|0605 Kelly Village Apt. 814|80441|20|Male|Low|New
30871|Regina Henry|Shannon20@gmail.com|3481923359|85989 Simpson Lake|61536|34|Male|High|New
30911|Tammy Weber|Thomas76@gmail.com|7271520619|1589 Brian Spur Apt. 967|80904|20|Female|Low|New
31025|Jesse Ellis III|Tiffany39@gmail.com|6840749519|6625 Rowe Stravenue Apt. 347|88301|62|Male|Medium|Regular
31026|Lisa Carr|Hannah75@gmail.com|9177662160|99264 Davis Highway Apt. 757|15439|26|Male|Medium|Regular
31209|Valerie Moore|Jennifer70@gmail.com|9665952911|20671 Megan Roads|68768|63|Female|Medium|Regular
31410|Sandra Dixon|Tony17@gmail.com|8848562188|97935 Clark Ford Suite 408|51463|24|Male|Medium|Regular
31461|Lisa Lopez|Timothy53@gmail.com|8967450432|0372 Mills Lakes|21665|34|Male|Medium|Regular
31470|Stephanie Harvey|James5@gmail.com|4110124570|62560 Frazier Junction Suite 462|73053|68|Female|High|Regular
31644|Sandra Hudson|Christopher30@gmail.com|7870073960|1835 Collins Burgs|61536|34|Male|Medium|Premium
31698|Alec Sanchez|Tina23@gmail.com|8354567638|17404 Christina Creek|85126|20|Male|Low|New
31717|Ryan Bauer|Jodi55@gmail.com|8005863957|06724 Candace Path Apt. 871|43830|22|Male|High|Regular
31773|Steven Branch|Rachel97@gmail.com|3012945239|56905 Chapman Tunnel Suite 126|72583|22|Female|High|Regular
31810|Monique Pennington|Kendra40@gmail.com|7959439369|2522 Davis Points Apt. 291|84450|18|Male|Low|Premium
31899|Cody Wilson|Frank2@gmail.com|1167593989|10122 Cantu Roads|56807|39|Male|Medium|New
31919|Scott Sellers|Deborah53@gmail.com|8697269508|09491 Alexander Mill|72611|20|Male|Medium|New
31973|Juan Nelson|Stephen97@gmail.com|3355866959|354 Elizabeth Streets Suite 906|94417|20|Female|Low|Premium
32028|Terry Reeves|Rachel46@gmail.com|8230058750|0847 Laura Springs Suite 159|93974|22|Female|Medium|Regular
32029|Robert Mccarthy|Jose48@gmail.com|9491159870|87629 Douglas Mountains Suite 877|87013|50|Female|Low|New
32046|Lance Gill|Brenda34@gmail.com|1204214868|91307 Cameron Manor Apt. 195|28780|46|Female|High|New
32071|Latoya Collins|Jackie22@gmail.com|3537158812|72227 Robert Plaza Apt. 570|61536|34|Male|Medium|New
32073|Robert Lewis|Stephanie45@gmail.com|6157183724|7352 Linda Shores Apt. 355|11004|22|Male|High|Regular
32097|Christopher Watson|Amy45@gmail.com|5194514602|45391 Rodriguez Greens Suite 218|98460|55|Female|High|New
32139|Timothy Santiago|Ronald89@gmail.com|7285785392|620 Huber Ford Suite 529|33106|46|Male|Medium|Premium
32279|Kenneth Cameron|Kevin41@gmail.com|1797428387|1261 Gina Ranch Suite 747|69688|27|Female|Low|New
32301|Kristen Nelson|Benjamin26@gmail.com|2718134121|67107 Michael Key Suite 153|70078|20|Female|Medium|New
32340|Michael Hernandez|Luis57@gmail.com|3169319527|6170 Timothy Ranch|69688|20|Female|High|Premium
32400|Sandra Marquez|Steven24@gmail.com|9355652833|512 Denise Island|2696|23|Female|High|Regular
32429|Christina Johnson|Theodore22@gmail.com|4116420000|726 Wong Oval|75593|19|Female|High|New
32431|Erika Graham|Michelle99@gmail.com|4707000889|7228 Danielle Fords Suite 301|75593|19|Female|Medium|New
32551|Karina Roberts MD|Bryan46@gmail.com|1090908593|951 Margaret Expressway Apt. 103|91336|26|Female|High|Regular
32560|Richard Taylor|Sarah9@gmail.com|6715655364|60440 Matthew Glen Apt. 248|15439|21|Male|Medium|New
32599|Darrell Morales|Gabrielle86@gmail.com|6471993843|179 Mcbride Trafficway|87013|55|Female|Low|Premium
32676|Justin Moon|Charles26@gmail.com|2454161824|97667 Tracey Turnpike|85396|60|Male|Medium|Regular
32698|Victoria Mitchell|Kathleen68@gmail.com|8278950025|834 Rice Mews Suite 820|19641|44|Male|Medium|Premium
32709|Andrew Reyes|Angela15@gmail.com|4060156482|43640 Lopez Port Suite 878|73054|20|Female|Medium|Premium
32785|Tamara Patel|Crystal46@gmail.com|9261783176|27690 Tiffany Stream Suite 356|65693|28|Male|Medium|New
32855|Ashley Casey|Crystal41@gmail.com|7728318097|48218 Jennifer Keys|70792|30|Female|Medium|Regular
32940|Cynthia Harrison|Jennifer40@gmail.com|6796629047|421 Elizabeth Hollow Apt. 800|61536|34|Male|High|Regular
32973|Brandon Mendoza|Glenda71@gmail.com|6341386325|746 Harris Viaduct Suite 252|43331|70|Female|Medium|Regular
32997|Steven Taylor|Yolanda15@gmail.com|4385284046|42771 Taylor Port Suite 027|75593|19|Male|Medium|New
33003|Nicole Horn|John39@gmail.com|2247149613|457 Jeffrey Drive Apt. 488|85126|20|Male|Medium|New
33005|Stephanie Harrison|Edward13@gmail.com|5658959275|57542 Mcbride Cliffs Apt. 354|61536|34|Female|Low|Premium
33083|Austin Ayala|Stacy15@gmail.com|6589581482|08242 Jason Ports|61536|34|Male|Medium|Premium
33565|Joseph Russell|Ronnie64@gmail.com|8993216843|80118 Brooks Shores|62986|19|Male|Medium|New
33595|Richard Lane|Rebecca51@gmail.com|1269593687|682 King Corners Apt. 237|972|43|Female|Medium|Premium
33624|Harold Morales|Abigail73@gmail.com|7777294894|608 Lopez Cove|94347|39|Male|High|Premium
33694|Kristen Cortez|Sabrina23@gmail.com|2776507180|802 Cox Spur Apt. 951|88498|19|Male|Medium|Regular
33789|Duane Castillo|Gabriel55@gmail.com|6037395954|1907 Julie Mission|57893|53|Male|Low|New
33808|Todd Armstrong|Kyle44@gmail.com|9933289217|636 Anderson Harbors|93974|67|Female|Low|New
33825|David Nichols|Theodore93@gmail.com|5369611512|7961 Brandi Pike|15439|26|Male|Medium|Regular
34040|Amber Douglas|James62@gmail.com|1107796966|7578 Crystal Radial|22169|26|Female|Low|New
34132|Amy Webster|Elizabeth7@gmail.com|4215855145|371 Madden Fork|22169|28|Male|Low|Regular
34162|Allison Hartman|David51@gmail.com|7587590086|30460 Sullivan Estate Apt. 558|28780|20|Male|Low|Regular
34164|James Soto|Stephanie79@gmail.com|7519677760|989 Aguilar Landing|91336|26|Male|High|Regular
34245|Rebecca Mcneil|Alicia42@gmail.com|1899093742|6305 Kathryn Drive|87264|19|Female|Low|Regular
34247|Dennis Bowman|Patricia79@gmail.com|9131532005|14779 Arias Bridge|62986|31|Female|Medium|New
34342|Nancy Costa|Michael24@gmail.com|9649315078|879 Lee Road Suite 013|48791|20|Female|Medium|Regular
34358|Olivia Scott|Thomas17@gmail.com|1222938733|55927 Jesse Roads Suite 222|84450|46|Male|High|New
34370|Russell Sosa|Daniel78@gmail.com|1532017265|3805 Megan Shores|41438|21|Female|Medium|New
34402|Amanda Wilkerson|Natalie27@gmail.com|8938322625|6075 Benjamin Ports Suite 015|91336|26|Female|High|Regular
34419|Jason Friedman|Alan31@gmail.com|8210497185|06345 Simmons Square|10534|20|Male|Low|New
34446|Donald Gray|Sherri31@gmail.com|2928978112|7254 Henry Meadows|73053|24|Female|Medium|Premium
34452|Heather Molina|Stephanie60@gmail.com|6451497216|87124 Shannon Junctions|88498|21|Female|Medium|Regular
34454|Parker Miller|Jonathan50@gmail.com|6847188131|989 John Tunnel|11004|46|Male|Low|Regular
34537|Timothy Lewis|George81@gmail.com|1415268664|043 Tony Walk|88498|27|Female|Medium|Regular
34555|Rebekah Mcdonald|Shawn17@gmail.com|1525980499|851 Mack Heights|75593|19|Male|Medium|New
34889|Kimberly Gibson|Lisa42@gmail.com|9360674299|2658 Jenkins Trace Apt. 220|86457|46|Male|Low|Premium
34899|Amanda French|Elizabeth76@gmail.com|1141552815|0388 Michael Estates Suite 708|14281|23|Male|Medium|New
34908|Mike Wilkins|Andrea35@gmail.com|9859203927|36339 Sexton Key Apt. 349|20849|46|Male|Medium|Premium
34981|Joseph Leonard|Mary24@gmail.com|4906373503|51860 Estes Island|61536|34|Male|Medium|New
35114|Elizabeth Ruiz|Karen78@gmail.com|1432566647|5601 Jones Isle Apt. 552|48089|56|Male|High|Regular
35248|Heidi Gonzalez DVM|Jose48@gmail.com|7195377041|63766 Nancy Crossing|56807|20|Male|Medium|Premium
35394|Kerri Branch|William84@gmail.com|6768354478|3756 Margaret Field|91336|26|Male|High|Regular
35529|David Butler|Sean59@gmail.com|9021764523|98372 Maria Junctions Apt. 976|14281|23|Male|Medium|New
35549|David Norris|Rachel27@gmail.com|5246774953|18161 Andrew Corners|88498|19|Female|Medium|Regular
35573|Peter Mercer|Kimberly83@gmail.com|3128697545|984 Latoya Pine|57893|20|Male|Medium|New
35648|Kara Thompson|Christopher89@gmail.com|5320430591|800 Fernandez Pines Apt. 478|54968|22|Male|Medium|Regular
35679|Rhonda Haley|Ashlee86@gmail.com|7165413175|5490 Gibson Fords Suite 954|61536|34|Female|Low|Premium
35698|Kimberly Anderson|Edward63@gmail.com|1193312782|29648 Alexandra Trail|61536|20|Male|Low|Regular
35725|Cindy Cruz|Kelly70@gmail.com|1333316949|9422 Harper Crossroad Apt. 457|66700|46|Male|Low|New
35789|Felicia Cruz|Caitlin18@gmail.com|8940833159|319 Randall Green Apt. 604|87013|20|Male|High|New
35794|Mark Ortiz|Mary4@gmail.com|9940648068|6082 Johnson Brooks Suite 671|48089|26|Male|Low|Regular
35805|Lisa Taylor|Ronald17@gmail.com|5519366057|69077 Adam Tunnel Apt. 474|88498|19|Male|Medium|Regular
35826|Sherry Hickman|Jennifer71@gmail.com|3504346261|0329 Jennings Inlet Apt. 614|15439|46|Male|Low|New
35851|Susan Moran|Charles51@gmail.com|9416390930|931 Nguyen Villages Apt. 878|76909|70|Female|High|Premium
35867|Aaron Coffey|Lauren51@gmail.com|6447835389|48271 Mike Mountain Apt. 296|64395|46|Male|Low|Regular
36053|Stephanie Edwards|Rebecca38@gmail.com|5163173604|10180 Ashley Ford Suite 798|87013|34|Female|Medium|New
36233|Samantha Peck|Teresa17@gmail.com|1273173096|249 White Meadows Suite 529|61536|34|Male|Medium|New
36269|Lindsey Wilcox|Becky36@gmail.com|5287814863|514 Charles Club Apt. 939|88498|21|Female|High|Regular
36310|James Cook|Lauren99@gmail.com|9001268821|014 Stacey Fields|93435|37|Female|High|New
36321|Heather Arroyo|Desiree38@gmail.com|2336743311|04021 John Loaf Apt. 556|72583|22|Female|Medium|Regular
36331|Paul Huffman|Pamela76@gmail.com|6544926170|3692 Bush Court|72583|22|Male|Medium|Regular
36441|Michael Li|Cody49@gmail.com|9465994173|472 Green Valley Suite 168|19950|70|Female|Medium|New
36444|Stephen Donaldson|Scott52@gmail.com|3812743522|86054 Barry Street Apt. 052|87392|32|Male|Low|Regular
36505|Jenny Keller|Austin34@gmail.com|3068150170|6535 Matthews Squares Suite 560|93974|26|Male|Medium|Regular
36657|James Whitaker|Alan64@gmail.com|5670238724|7874 Miller Gardens|43830|26|Male|Low|Regular
36672|Katherine Turner|Ashley21@gmail.com|2075475469|311 Joshua Fort Suite 628|35569|20|Male|Low|New
36746|James Nguyen|Brianna28@gmail.com|2307123310|266 Rogers Motorway|55236|26|Male|Medium|Regular
36748|Erik Kennedy|Sandra95@gmail.com|2208457767|59006 Boyd Forge|91336|23|Female|High|Regular
36938|Thomas Levine|Rick1@gmail.com|4493600549|090 Ian Oval Suite 919|43247|20|Female|Medium|Regular
36974|Stephanie Phelps|Lauren23@gmail.com|3802882109|4781 Lauren Manors Apt. 485|93974|41|Female|Low|Regular
37005|Patrick Sosa|Sarah55@gmail.com|4806284617|173 Castro Path Suite 406|44168|33|Male|Medium|New
37052|Andre Stone|Emily80@gmail.com|4204779173|40311 Justin Mountains Suite 070|72583|56|Female|Medium|Regular
37058|Vincent Hayes|Thomas6@gmail.com|9937590066|1617 Robertson Plain|92646|20|Male|Low|New
37069|Natalie Clements|Trevor5@gmail.com|8989128678|95484 Harris Key Apt. 055|15439|40|Female|Medium|Premium
37078|Stacy Wright|Harry15@gmail.com|8784919200|831 Joshua Course|88268|59|Female|Medium|New
37217|Daniel Wolf|Bobby34@gmail.com|4671581205|7165 Kristen Hollow Suite 003|21665|65|Female|Low|Regular
37238|Debbie Baker|Holly19@gmail.com|5114328131|39071 Carol Trafficway|88498|21|Male|Medium|Regular
37275|Kenneth Brown|John92@gmail.com|3232790135|00368 Kaylee Skyway|56694|25|Male|Low|Premium
37310|James Mitchell|Jeffrey79@gmail.com|7414940724|45965 Donna Land Apt. 081|88498|19|Female|Medium|Regular
37442|Carlos Ball|Adrian52@gmail.com|5775431269|963 Boone Burg|88498|19|Male|Medium|Regular
37483|Jessica Scott|Linda38@gmail.com|3939453951|510 James Shores|88498|19|Male|Medium|Regular
37541|Courtney Gonzalez|Jeremy39@gmail.com|6794006136|79800 Woodard Corner|70792|34|Male|High|Premium
37591|Keith Coleman|Crystal56@gmail.com|4862319631|32081 Chelsey Points Suite 137|93435|41|Female|Medium|New
37608|Nicole Mckinney|Thomas31@gmail.com|9477869829|47382 Stefanie Underpass|61536|34|Male|Low|New
37609|Edward Boyer|Monica80@gmail.com|5794747123|239 David Hills|972|20|Female|High|New
37647|Matthew Daniels|Michael27@gmail.com|5722167901|63371 Carlson Radial|61536|34|Male|High|Premium
37678|Shawn Thompson|Bobby42@gmail.com|6536978905|0711 Diaz Pine|88268|18|Male|Low|New
37766|Robert Lopez|Marissa9@gmail.com|8033632696|9740 Jones Estates Apt. 738|56694|19|Female|High|Premium
37956|Mark Spencer|Frank48@gmail.com|3998304444|59301 Meredith Passage Apt. 146|62244|70|Female|High|New
38168|Mr. Joshua Blake|Erika31@gmail.com|5947323973|7865 Benjamin Ports|44168|53|Female|Medium|Premium
38182|Lisa Webb|Edward92@gmail.com|2012513971|387 Lauren Corner Suite 870|23597|22|Male|High|Regular
38200|Natalie Lee|Megan33@gmail.com|9585307597|8546 Daniel Trafficway|91336|26|Female|High|Regular
38217|Edgar Robertson|David1@gmail.com|6286406361|80479 Herrera Junction|21143|18|Male|Medium|Premium
38231|Matthew Shepherd|Jessica24@gmail.com|1370291734|3414 Matthew Tunnel|68768|20|Male|Medium|New
38321|Shelby Holt|Ashley71@gmail.com|3271396214|182 Kelly Heights|64395|41|Male|Medium|New
38335|Joseph Johnson|Jared48@gmail.com|7158346591|7551 Mullen Row Suite 120|72583|22|Male|Medium|Regular
38387|Kyle Jones|Jacqueline35@gmail.com|1328454684|191 Anderson Dam|51463|53|Female|Medium|Regular
38437|David West|Rachel71@gmail.com|5286997004|6784 Gonzales Lodge Apt. 448|91336|26|Male|High|Regular
38548|Stephanie Russell|Melissa81@gmail.com|2828684800|51707 Clements Parkway Apt. 127|91336|26|Male|High|Regular
38762|Roberta Bell|Steven10@gmail.com|7938507191|35436 Russell Rest|61536|34|Female|Low|Regular
38921|Jaclyn Berger|Peggy18@gmail.com|1497943851|94206 Steven Hill Suite 540|21801|20|Male|Medium|New
38922|Phyllis Hammond|Dylan46@gmail.com|1109173233|949 Dawn Trafficway|61536|34|Female|Low|New
38996|Alexis Espinoza|Michelle8@gmail.com|6942371577|289 Mccann Walk|10534|46|Male|Low|Premium
39099|Catherine Johnson|Christopher38@gmail.com|9468194933|6959 Clay Parkways Apt. 069|62244|42|Male|Medium|Regular
39119|Christopher Gonzalez|Mary83@gmail.com|8321900947|341 West Plains Suite 504|97887|20|Female|Low|New
39162|Caitlin Smith|Jose21@gmail.com|3414693977|37743 Gwendolyn Light Suite 116|10534|20|Female|Medium|New
39170|Amber Barnes|Heidi2@gmail.com|6388126443|8488 Grimes Via|58283|66|Male|Low|New
39352|John Price|Megan45@gmail.com|9606072773|68354 Daniel Centers|19950|44|Female|Medium|New
39375|Christopher Rivera|Robert7@gmail.com|9372682833|0431 Mason Track|76909|21|Female|Medium|New
39430|Robert Mcdaniel|Heather14@gmail.com|2556193058|123 Jeffrey Keys|72583|32|Male|Low|New
39458|Claire Rios|Rebecca100@gmail.com|3896900059|8834 Chambers Row|55221|52|Male|Low|Premium
39481|Sandra Walker|Francisco60@gmail.com|7818800181|869 Adkins Dale Suite 870|52659|31|Male|Low|Premium
39485|Cynthia Miller|John89@gmail.com|3222165231|798 Mcfarland Road|88498|19|Female|Medium|Regular
39531|Mr. Shawn Weiss|Kathryn35@gmail.com|9023654673|30253 Angelica Curve|87982|20|Female|Medium|New
39635|Amanda Chen|Sherry62@gmail.com|2276897089|44453 Silva Knolls|19950|22|Female|High|Regular
39659|Jill White|Carmen91@gmail.com|8334312245|1513 Calderon Way Suite 662|51268|31|Male|Low|Premium
39675|Erin Lewis|Deborah2@gmail.com|7306943270|3572 Linda Viaduct|80441|42|Male|Low|Regular
39707|Julie Ochoa|Samantha20@gmail.com|1806763724|2339 Mary Extensions|42064|54|Female|Medium|Premium
39710|Mrs. Latoya Johnson|Kristin59@gmail.com|8558035309|6522 Evans Mews Apt. 507|90928|46|Female|High|Premium
39839|Joseph Hendricks MD|Taylor82@gmail.com|4671196377|214 Vargas Place Suite 193|67759|46|Male|Medium|Regular
39851|Lisa Ball|William75@gmail.com|9437078957|459 Sandra Avenue Apt. 409|88498|62|Male|High|Premium
39880|Blake Osborn|David39@gmail.com|9348660346|599 Mcconnell Parkway|72583|22|Female|Medium|Regular
39985|Jessica Russell|Rachael29@gmail.com|2507603808|0679 Shannon Loop|95325|20|Female|Medium|New
40048|Robin Brewer|Elizabeth79@gmail.com|7710669977|09726 Dalton Haven Apt. 539|10534|22|Male|Low|Regular
40066|Michael Fuller|April45@gmail.com|8167479509|602 Chad Creek Suite 851|56807|50|Female|Medium|Premium
40212|Jose Hodge|Jessica11@gmail.com|8563191268|6582 Harrington Expressway|63789|20|Female|Medium|New
40232|Eric Bartlett|Christopher72@gmail.com|9446205334|0793 Gomez Cliffs Suite 267|51463|46|Male|Medium|Regular
40251|Tracy Guerra|Julia55@gmail.com|5205811352|835 Cook Camp|29437|26|Male|Medium|Regular
40319|Darren Burke|Andrea37@gmail.com|5276670557|110 Stacey Ramp|2696|23|Male|High|Regular
40471|Julia Conway|Dan72@gmail.com|3236527742|96402 Fowler Lake|58283|46|Female|High|Regular
40579|Lisa Mathis|Neil19@gmail.com|9527698020|4342 Ashley Cove Apt. 792|51268|50|Male|Medium|Premium
40583|Kristin Pearson|James15@gmail.com|8825766505|440 Everett Ranch|88498|19|Female|Medium|Regular
40625|Dawn Thompson|Brianna26@gmail.com|6815216517|66226 Vanessa Points Apt. 096|88498|24|Male|Medium|Regular
40641|Casey Lewis|Eric63@gmail.com|1185034510|3509 Michael Freeway Apt. 007|2696|23|Male|High|Regular
40713|Lisa Huerta|Judy57@gmail.com|2955832242|66898 Lauren Lake Apt. 766|94417|48|Female|Low|New
40717|James Campbell|Joe42@gmail.com|2634985432|7373 Davis Corners Suite 154|43247|26|Male|Medium|New
40725|Keith Hahn|Gregory98@gmail.com|6308499718|345 Hart Crest Apt. 775|3368|68|Female|Low|Regular
40736|Julie Lucas|Rachel20@gmail.com|8538037807|65535 Cathy Rue|94417|20|Male|Low|New
40982|Catherine White|Roberto24@gmail.com|5612740296|431 Garrison Plaza Suite 525|43830|24|Male|Low|Premium
41055|Jessica Evans|Christopher80@gmail.com|1935736320|18742 Brown Orchard Apt. 080|61536|34|Female|Low|Premium
41131|Terry Bonilla|Diana48@gmail.com|6842693513|188 Larsen Expressway Apt. 125|15960|20|Female|Low|Premium
41139|Adam Ellison V|Carla12@gmail.com|5372676997|96851 Vargas Ville Apt. 964|88498|20|Female|Medium|Premium
41203|Shannon Torres|Robert2@gmail.com|1700428834|54073 Roger Rest|57893|56|Male|Medium|Regular
41246|John Thompson|Brian30@gmail.com|5278163549|948 Michael Squares|37802|20|Female|Medium|New
41253|Mackenzie Archer|Shelby49@gmail.com|9171476401|676 Clay Ports Suite 017|95325|53|Male|Low|New
41301|Kristine Walker|Thomas83@gmail.com|8645478120|2705 Campbell Landing|61536|34|Male|Low|New
41318|Kayla Watkins|Jennifer21@gmail.com|6328395561|1807 Hayes Shore|72583|22|Male|Low|New
41327|Angela Bishop|Kim85@gmail.com|2808234072|093 Anderson Spurs Suite 371|61536|34|Male|Low|Regular
41368|Jessica Garcia|Cheyenne26@gmail.com|4502804117|4184 Anthony Viaduct|75593|19|Male|Medium|New
41392|Robin Reynolds|Laura15@gmail.com|1086757580|033 Lopez Gardens|43247|33|Male|Low|Regular
41428|Gina Jordan|Rick94@gmail.com|7128053622||97887|26|Male|Low|Regular
